id,date,city/town,distance,location_description,latitude,longitude,geolocation,hazard_type,landslide_type,landslide_size,trigger,storm_name,injuries,fatalities
6953,6/18/15,Blawnox,2.15077,Above road,40.481,-79.8801,"(40.481000000000002, -79.880099999999999)",Landslide,Landslide,Small,,,0,0
6954,6/18/15,Davis,7.00621,Above road,34.4406,-97.128,"(34.440600000000003, -97.128)",Landslide,Landslide,Small,Tropical cyclone,Tropical Storm Bill,0,0
6955,6/16/15,Cody,74.46097,Above road,44.4944,-109.9919,"(44.494399999999999, -109.9919)",Landslide,mudslide,Small,Downpour,,0,0
6956,6/16/15,Ozark,25.20737,Natural slope,35.7131,-93.8001,"(35.713099999999997, -93.8001)",Landslide,Landslide,Small,Continuous rain,,0,0
6957,6/16/15,Johnstown,0.59899,Above road,40.3315,-78.9253,"(40.331499999999998, -78.925299999999993)",Landslide,Landslide,Small,Continuous rain,,0,0
6958,6/15/15,Milford,6.74021,Unknown,40.5606,-75.1735,"(40.560600000000001, -75.173500000000004)",Landslide,Mudslide,Small,Flooding,,0,0
6960,06/10/2015,Northport,7.27361,Below road,33.2907,-87.5506,"(33.290700000000001, -87.550600000000003)",Landslide,Landslide,Medium,Continuous rain,,0,0
6986,6/13/15,Jambaló,8.81287,Above road,2.8696,-76.3034,"(2.8696000000000002, -76.303399999999996)",Landslide,Landslide,Medium,Rain,,0,0
6987,6/23/15,Oakland,2.35897,Above river,40.9822,-80.3433,"(40.982199999999999, -80.343299999999999)",Landslide,Landslide,Medium,Unknown,,0,0
6991,06/05/2015,Page,3.587,Above road,36.9346,-111.4876,"(36.934600000000003, -111.4876)",Landslide,Mudslide,Small,Downpour,,0,0
6994,4/29/15,Steamboat Springs,0.83297,Natural slope,40.4802,-106.8393,"(40.480200000000004, -106.83929999999999)",Landslide,Landslide,Medium,Continuous rain,,0,0
6999,06/03/2015,Atenas,6.80061,Above road,9.9451,-84.3678,"(9.9451000000000001, -84.367800000000003)",Landslide,Rockfall,Medium,Downpour,,0,0
7008,6/27/15,Cimarron,10.23698,Above road,36.5499,-104.8122,"(36.549900000000001, -104.8122)",Landslide,Rockslide,Medium,Unknown,,0,0
7009,6/27/15,West Conshohocken,0.98504,Above road,40.0707,-75.3278,"(40.070700000000002, -75.327799999999996)",Landslide,Mudslide,Small,Downpour,,0,0
7017,06/02/2015,Paterson,0.67691,Natural slope,40.9213,-74.1772,"(40.921300000000002, -74.177199999999999)",Landslide,Rockfall,Small,Downpour,,0,0
7019,5/30/15,Provo,2.90388,Natural slope,40.2506,-111.6324,"(40.250599999999999, -111.6324)",Landslide,Landslide,Small,Continuous rain,,0,0
7024,5/31/15,New Brighton,1.00035,,40.7217,-80.3132,"(40.721699999999998, -80.313199999999995)",Landslide,Mudslide,Small,Downpour,,0,0
7025,5/29/15,Muskogee,12.21464,Natural slope,35.6601,-95.2882,"(35.6601, -95.288200000000003)",Landslide,Mudslide,Small,Downpour,,0,0
7030,6/24/15,Thermopolis,16.58878,Above road,43.5009,-108.164,"(43.500900000000001, -108.164)",Landslide,Landslide,Medium,Downpour,,0,0
7042,,Oregon,14.54524,Above road,39.9892,-95.3153,"(39.989199999999997, -95.315299999999993)",Landslide,Mudslide,Small,Downpour,,0,0
7046,5/23/15,Talihina,33.62663,Unknown,34.5208,-95.2859,"(34.520800000000001, -95.285899999999998)",Landslide,Landslide,Small,Flooding,,0,0
7047,05/11/2015,Golden,2.66154,Natural slope,39.779,-105.2274,"(39.779000000000003, -105.2274)",Landslide,Mudslide,Small,Continuous rain,,0,0
7048,5/21/15,Colorado Springs,2.193,Urban area,38.8327,-104.8466,"(38.832700000000003, -104.8466)",Landslide,Mudslide,Medium,Continuous rain,,0,0
7049,5/20/15,West Yellowstone,48.56269,Natural slope,44.7184,-110.4966,"(44.718400000000003, -110.4966)",Landslide,Rockfall,Small,Downpour,,0,0
7051,5/19/15,Lincoln Park,15.35824,Unknown,38.2967,-105.2706,"(38.296700000000001, -105.2706)",Landslide,Mudslide,Small,Continuous rain,,0,0
7052,5/19/15,Penrose,15.46134,Above road,38.5514,-105.0973,"(38.551400000000001, -105.0973)",Landslide,Landslide,Medium,Continuous rain,,0,0
7053,5/19/15,Penrose,15.49683,Below road,38.5526,-105.0948,"(38.552599999999998, -105.09480000000001)",Landslide,Landslide,Medium,Continuous rain,,0,0
7054,5/20/15,Whitesburg,2.84945,Above road,37.123,-82.7953,"(37.122999999999998, -82.795299999999997)",Landslide,Landslide,Small,Unknown,,0,0
7055,5/19/15,Owen Sound,1.84109,Natural slope,44.5687,-80.9204,"(44.5687, -80.920400000000001)",Landslide,Mudslide,Small,Unknown,,0,0
7056,5/17/15,La Esperanza [Granjas Familiares],6.46156,Urban area,32.5196,-117.0898,"(32.519599999999997, -117.0898)",Landslide,Landslide,Medium,Rain,,0,0
7060,5/13/15,Air Force Academy,8.38116,Natural slope,38.9218,-104.8365,"(38.921799999999998, -104.8365)",Landslide,Landslide,Small,Continuous rain,,0,0
7064,05/10/2015,Coal Hill,7.09417,Above road,35.5008,-93.6821,"(35.500799999999998, -93.682100000000005)",Landslide,Landslide,Small,Downpour,,0,0
7065,05/09/2015,Millvale,2.96684,Natural slope,40.4849,-80.0128,"(40.484900000000003, -80.012799999999999)",Landslide,Landslide,Small,Unknown,,0,0
7078,07/02/2015,Buena Vista,15.55972,Above road,38.7809,-106.2922,"(38.780900000000003, -106.29219999999999)",Landslide,Mudslide,Medium,Unknown,,0,0
7080,,Chagrin Falls,0.71363,Unknown,41.4312,-81.392,"(41.431199999999997, -81.391999999999996)",Landslide,Landslide,Small,Unknown,,0,0
7082,07/03/2015,Silverton,3.25081,Above road,37.7827,-107.6666,"(37.782699999999998, -107.6666)",Landslide,Landslide,Small,Unknown,,0,0
7085,6/30/15,Rising Sun,1.04697,Natural slope,38.9424,-84.8459,"(38.942399999999999, -84.8459)",Landslide,Landslide,Small,Downpour,,0,0
7114,07/08/2015,Loma,7.43165,Above road,39.2233,-108.8895,"(39.223300000000002, -108.8895)",Landslide,Mudslide,Small,Continuous rain,,0,0
7115,07/07/2015,Burlington,2.92655,Natural slope,38.384,-82.5201,"(38.384, -82.520099999999999)",Landslide,Creep,Small,Continuous rain,,0,0
7120,4/27/15,Hazard,2.49307,Above road,37.2685,-83.2082,"(37.268500000000003, -83.208200000000005)",Landslide,Landslide,Small,Unknown,,0,0
7122,4/23/15,Whitesburg,0.0552,Natural slope,37.1184,-82.8262,"(37.118400000000001, -82.8262)",Landslide,Mudslide,Small,Downpour,,0,0
7124,4/20/15,Delmar,2.22929,Above river,42.6404,-73.8216,"(42.6404, -73.821600000000004)",Landslide,Landslide,Medium,Construction,,0,0
7128,4/20/15,Prestonsburg,11.00729,Above road,37.6041,-82.6886,"(37.604100000000003, -82.688599999999994)",Landslide,Mudslide,Small,Unknown,,0,0
7129,4/20/15,D'Iberville,0.98037,Above river,30.4273,-88.8807,"(30.427299999999999, -88.880700000000004)",Landslide,landslide,Small,Continuous rain,,0,0
7130,4/19/15,West Newton,6.55886,Above road,40.1548,-79.7389,"(40.154800000000002, -79.738900000000001)",Landslide,Landslide,Medium,Unknown,,0,0
7132,4/17/15,Keyser,3.89837,Above road,39.4631,-79.009,"(39.463099999999997, -79.009)",Landslide,Landslide,Small,Downpour,,0,0
7135,4/18/15,South Charleston,3.94457,Above road,38.3986,-81.7234,"(38.398600000000002, -81.723399999999998)",Landslide,Mudslide,Small,Unknown,,0,0
7136,4/17/15,Cheswick,0.91573,Below road,40.5453,-79.809,"(40.545299999999997, -79.808999999999997)",Landslide,Landslide,Small,Unknown,,0,0
7137,4/17/15,Digby,11.62624,Below road,44.5644,-65.6362,"(44.564399999999999, -65.636200000000002)",Landslide,,,Unknown,,0,0
7142,07/07/2015,Telluride,9.99621,Deforested slope,37.8514,-107.7791,"(37.851399999999998, -107.7791)",Landslide,Landslide,Medium,Continuous rain,,0,0
7143,4/14/15,Pikeville,8.67856,Above road,37.4038,-82.4931,"(37.403799999999997, -82.493099999999998)",Landslide,Mudslide,Medium,Downpour,,0,0
7144,4/14/15,Prestonsburg,9.99553,Natural slope,37.5761,-82.7592,"(37.576099999999997, -82.759200000000007)",Landslide,Landslide,Small,Downpour,,0,0
7145,4/14/15,Richmond,11.13705,Above road,37.8061,-84.3976,"(37.806100000000001, -84.397599999999997)",Landslide,Mudslide,Small,Downpour,,0,0
7146,4/14/15,Williamsburg,9.77108,Above road,36.6878,-84.2444,"(36.687800000000003, -84.244399999999999)",Landslide,Landslide,Small,Downpour,,0,0
7147,4/14/15,Frenchburg,14.80972,Above road,37.9951,-83.4667,"(37.995100000000001, -83.466700000000003)",Landslide,Rockfall,Small,Downpour,,0,0
7149,4/14/15,Prestonsburg,12.65382,Above road,37.5986,-82.8875,"(37.598599999999998, -82.887500000000003)",Landslide,Mudslide,Medium,Downpour,,0,0
7150,4/14/15,Hazard,4.39348,Above road,37.2859,-83.2128,"(37.285899999999998, -83.212800000000001)",Landslide,Mudslide,Small,Downpour,,0,0
7151,04/11/2015,Saint Marys,7.15698,Above road,39.4396,-81.1495,"(39.439599999999999, -81.149500000000003)",Landslide,Landslide,Small,Continuous rain,,0,0
7152,04/10/2015,Glendale,3.55282,Natural slope,39.9582,-80.7942,"(39.958199999999998, -80.794200000000004)",Landslide,Landslide,Medium,Continuous rain,,0,0
7153,04/10/2015,Brilliant,4.71099,Above road,40.2278,-80.6534,"(40.227800000000002, -80.653400000000005)",Landslide,Landslide,Small,Continuous rain,,0,0
7154,04/10/2015,Teays Valley,3.37673,Above road,38.4803,-81.9246,"(38.4803, -81.924599999999998)",Landslide,Landslide,Small,Continuous rain,,0,0
7162,07/12/2015,Oakmont,1.28701,Above road,40.5147,-79.8543,"(40.514699999999998, -79.854299999999995)",Landslide,Rockfall,Small,Unknown,,1,0
7163,07/08/2015,Questa,14.70736,Above road,36.7069,-105.4304,"(36.706899999999997, -105.43040000000001)",Landslide,Mudslide,Medium,Continuous rain,,0,0
7165,,Rockport,8.43158,Above road,39.869,-87.1816,"(39.869, -87.181600000000003)",Landslide,Landslide,Small,Rain,,0,0
7179,07/06/2015,Ángeles,9.53611,Above road,10.0678,-84.0033,"(10.0678, -84.003299999999996)",Landslide,Landslide,Small,Downpour,,0,0
7180,07/06/2015,Dulce Nombre de Jesus,3.71407,Above road,10.1495,-83.9436,"(10.1495, -83.943600000000004)",Landslide,Landslide,Small,Downpour,,0,0
7181,04/03/2015,Pikeville,6.27087,Other,37.4264,-82.4939,"(37.426400000000001, -82.493899999999996)",Landslide,Mudslide,Small,Downpour,,0,0
7182,04/03/2015,Lesage,0.02568,Above road,38.5063,-82.2986,"(38.506300000000003, -82.298599999999993)",Landslide,Mudslide,Small,Downpour,,0,0
7183,04/03/2015,Prestonsburg,3.12273,Above road,37.6824,-82.7776,"(37.682400000000001, -82.777600000000007)",Landslide,Mudslide,Small,Downpour,,0,0
7187,04/02/2015,Peninsula,4.27554,Above river,41.215,-81.59,"(41.215000000000003, -81.59)",Landslide,Riverbank collapse,Small,Unknown,,0,0
7193,7/13/15,Sutton,18.39748,Above road,38.499,-80.7205,"(38.499000000000002, -80.720500000000001)",Landslide,Landslide,Small,Continuous rain,,0,0
7197,07/12/2015,Bethany,1.55911,Above road,40.21,-80.5741,"(40.21, -80.574100000000001)",Landslide,Landslide,Small,Continuous rain,,0,0
7199,7/14/15,Oak Hill,10.37446,Above road,38.9643,-82.4948,"(38.964300000000001, -82.494799999999998)",Landslide,Mudslide,Small,Downpour,,0,0
7200,7/14/15,Erwin,7.88881,Above road,36.2032,-82.4673,"(36.203200000000002, -82.467299999999994)",Landslide,Landslide,Small,Continuous rain,,0,0
7201,7/14/15,Clendenin,0.17162,Above road,38.4875,-81.3494,"(38.487499999999997, -81.349400000000003)",Landslide,Mudslide,Small,Continuous rain,,0,0
7216,7/13/15,Webster Springs,9.96486,Above road,38.5653,-80.4459,"(38.565300000000001, -80.445899999999995)",Landslide,Landslide,Small,Downpour,,0,0
7217,7/13/15,Webster Springs,0.16161,Above road,38.4807,-80.4138,"(38.480699999999999, -80.413799999999995)",Landslide,Landslide,Small,downpour,,0,0
7218,07/11/2015,Hannibal,2.42844,Below road,39.7281,-91.3708,"(39.728099999999998, -91.370800000000003)",Landslide,Landslide,Small,Continuous rain,,0,0
7219,7/14/15,Pikeville,10.52676,Above road,37.4078,-82.4405,"(37.407800000000002, -82.4405)",Landslide,Landslide,Small,Continuous rain,,0,0
7228,7/19/15,La Mesa,4.97056,Above road,32.7738,-117.1282,"(32.773800000000001, -117.12820000000001)",Landslide,Rockfall,Small,Downpour,,0,0
7229,7/19/15,Ramona,4.85697,Above road,33.0742,-116.9029,"(33.074199999999998, -116.9029)",Landslide,Landslide,Small,Downpour,,0,0
7230,7/19/15,Julian,4.69959,Above road,33.098,-116.6468,"(33.097999999999999, -116.6468)",Landslide,Landslide,Small,Downpour,,0,0
7231,7/19/15,San Diego Country Estates,7.62002,Above road,33.0681,-116.7469,"(33.068100000000001, -116.7469)",Landslide,Landslide,Small,Downpour,,0,0
7232,7/19/15,Ramona,3.13754,Below road,33.05,-116.836,"(33.049999999999997, -116.836)",Landslide,Landslide,small,Downpour,,0,0
7233,7/19/15,Niland,53.76298,Below road,33.712,-115.3871,"(33.712000000000003, -115.3871)",Landslide,Landslide,Medium,Downpour,,1,0
7235,7/18/15,Dayton,1.56996,Above road,39.1252,-84.4639,"(39.1252, -84.463899999999995)",Landslide,Mudslide,Small,Downpour,,0,0
7237,07/10/2015,Fulton,16.39489,Other,38.8999,-92.1242,"(38.899900000000002, -92.124200000000002)",Landslide,Mudslide,Small,Continuous rain,,0,0
7240,7/18/15,Yucaipa,10.37615,Above road,34.1036,-116.9702,"(34.1036, -116.97020000000001)",Landslide,Rockfall,Small,Downpour,,0,0
7257,7/21/15,Montgomery,1.33142,Above road,38.1838,-81.3139,"(38.183799999999998, -81.313900000000004)",Landslide,Landslide,Small,Downpour,,0,0
7290,7/27/15,Hatfield,3.49144,Above road,42.3902,-72.7216,"(42.3902, -72.721599999999995)",Landslide,Mudslide,Medium,Downpour,,0,0
7291,7/27/15,Chesterfield,6.53153,Above road,42.443,-72.801,"(42.442999999999998, -72.801000000000002)",Landslide,Mudslide,Small,Downpour,,0,0
7322,8/13/15,Woodland Hills,0.75074,Natural slope,40.0086,-111.6421,"(40.008600000000001, -111.6421)",Landslide,Mudslide,Small,Downpour,,0,0
7340,8/15/15,Colorado Springs,3.81487,Urban area,38.8113,-104.8545,"(38.811300000000003, -104.8545)",Landslide,Landslide,Small,Rain,,0,0
7343,10/01/2015,Santa Catarina Pinula,0.94245,Urban area,14.5755,-90.4959,"(14.5755, -90.495900000000006)",Landslide,Mudslide,Medium,Rain,,0,280
7344,10/02/2015,Black Mountain,7.96582,Above road,35.6542,-82.2454,"(35.654200000000003, -82.245400000000004)",Landslide,Mudslide,Small,Rain,,0,0
7345,10/19/15,Santa Catarina Pinula,3.96161,Above road,14.5572,-90.53,"(14.5572, -90.53)",Landslide,Mudslide,Small,Tropical cyclone,,0,0
7346,10/19/15,Santa María Ixhuatán,0.82332,Above road,14.1974,-90.2743,"(14.1974, -90.274299999999997)",Landslide,Landslide,Medium,Tropical cyclone,,0,0
7347,10/19/15,San Juan Bautista,3.47803,Above road,14.3855,-91.1789,"(14.3855, -91.178899999999999)",Landslide,Landslide,Medium,Rain,,0,0
7348,7/19/15,Moreno Valley,5.33395,Natural slope,33.9805,-117.2564,"(33.980499999999999, -117.2564)",Landslide,Debris flow,Medium,Downpour,,0,0
7368,08/09/2015,LeChee,43.57781,Natural slope,36.7014,-111.886,"(36.7014, -111.886)",Landslide,Debris flow,Medium,Downpour,,0,0
7399,4/13/07,Homestead,3.7449,Unknown,40.4267,-79.9468,"(40.426699999999997, -79.946799999999996)",Landslide,Landslide,Medium,Unknown,,0,0
7402,1/29/16,Rivera,20.31227,Above road,2.7664,-75.074,"(2.7664, -75.073999999999998)",Landslide,Landslide,Small,Rain,,0,0
7403,4/29/11,Quito,4.25486,Above road,-0.2633,-78.5061,"(-0.26329999999999998, -78.506100000000004)",Landslide,Landslide,Medium,Rain,,1,0
7407,08/02/2015,Mapleton,21.52246,Above road,39.9963,-111.3962,"(39.996299999999998, -111.39619999999999)",Landslide,Mudslide,Small,Downpour,,0,0
7412,06/06/2015,Fraijanes,6.19218,Above road,14.4236,-90.4792,"(14.4236, -90.479200000000006)",Landslide,Landslide,Medium,Rain,,0,0
7413,9/27/15,Patzicía,5.52205,Above road,14.6614,-90.9681,"(14.6614, -90.968100000000007)",Landslide,Landslide,Medium,Rain,,0,0
7414,9/27/15,Mixco,1.87009,Above road,14.6167,-90.6097,"(14.6167, -90.609700000000004)",Landslide,Landslide,Medium,Rain,,0,0
7415,9/27/15,Petapa,4.20726,Above road,14.5337,-90.5289,"(14.5337, -90.528899999999993)",Landslide,Landslide,Medium,Rain,,0,0
7416,9/27/15,San Antonio Palopó,3.18658,Above road,14.7038,-91.0873,"(14.703799999999999, -91.087299999999999)",Landslide,Landslide,Medium,Rain,,0,0
7417,9/27/15,San Andrés Semetabaj,0.6704,Above road,14.744,-91.1344,"(14.744, -91.134399999999999)",Landslide,Landslide,Medium,Rain,,0,0
7418,9/27/15,Guatemala City,3.80312,Urban area,14.6317,-90.4792,"(14.6317, -90.479200000000006)",Landslide,Landslide,Medium,Rain,,0,0
7419,9/27/15,Guatemala City,1.6829,Urban area,14.6297,-90.5025,"(14.6297, -90.502499999999998)",Landslide,Landslide,Medium,Rain,,0,0
7420,9/27/15,Guatemala City,2.08425,Urban area,14.6219,-90.5119,"(14.6219, -90.511899999999997)",Landslide,Landslide,Medium,Rain,,0,0
7421,9/27/15,Guatemala City,3.25675,Unknown,14.6277,-90.4862,"(14.627700000000001, -90.486199999999997)",Landslide,Landslide,Medium,Rain,,0,0
7422,9/27/15,Guatemala City,3.49341,Unknown,14.6268,-90.4842,"(14.626799999999999, -90.484200000000001)",Landslide,Landslide,Medium,Rain,,0,0
7423,9/27/15,Guatemala City,1.83863,Urban area,14.6217,-90.4956,"(14.621700000000001, -90.495599999999996)",Landslide,Landslide,Medium,Rain,,0,0
7424,9/27/15,Guatemala City,1.57381,Urban area,14.6281,-90.5065,"(14.6281, -90.506500000000003)",Landslide,Landslide,Medium,Rain,,0,0
7425,9/27/15,Guatemala City,1.70147,Urban area,14.6429,-90.5352,"(14.642899999999999, -90.535200000000003)",Landslide,Landslide,Medium,Rain,,0,0
7426,9/27/15,Guatemala City,3.00314,Unknown,14.617,-90.4997,"(14.617000000000001, -90.499700000000004)",Landslide,Landslide,Medium,Rain,,0,0
7427,9/27/15,Chichicastenango,2.27725,Unknown,14.9233,-91.1352,"(14.923299999999999, -91.135199999999998)",Landslide,Landslide,Medium,Rain,,1,2
7428,07/11/2015,Chinautla,2.36376,Urban area,14.689,-90.4902,"(14.689, -90.490200000000002)",Landslide,Landslide,Medium,Rain,,0,0
7429,11/23/15,Chinautla,2.66358,Unknown,14.6881,-90.486,"(14.6881, -90.486000000000004)",Landslide,Landslide,Medium,Rain,,6,0
7430,10/07/2015,Libertad,4.8168,Unknown,17.3768,-92.7439,"(17.376799999999999, -92.743899999999996)",Landslide,Landslide,Medium,Rain,,0,0
7431,10/07/2015,Huapinol,2.15703,Unknown,17.91,-92.8956,"(17.91, -92.895600000000002)",Landslide,Landslide,Medium,Rain,,0,0
7432,9/23/15,Santa Catarina Barahona,1.452,Unknown,14.5558,-90.7998,"(14.5558, -90.799800000000005)",Landslide,Landslide,Medium,Continuous rain,,0,0
7433,10/15/15,Cahabón,5.14479,Unknown,15.5779,-89.7321,"(15.5779, -89.732100000000003)",Landslide,Landslide,Medium,Rain,,0,1
7434,05/04/2015,Nueva Concepción,8.25465,Above road,14.2202,-91.2264,"(14.2202, -91.226399999999998)",Landslide,Landslide,Medium,Unknown,,0,0
7435,11/24/15,Villa Canales,0.65744,Retaining wall,14.4758,-90.5312,"(14.4758, -90.531199999999998)",Landslide,Landslide,Small,Rain,,0,0
7436,09/06/2015,San Andrés Semetabaj,0.75685,Above road,14.7568,-91.1338,"(14.7568, -91.133799999999994)",Landslide,Debris flow,Medium,Rain,,0,0
7437,11/24/15,Belmopan,9.71758,Above road,17.2183,-88.8519,"(17.218299999999999, -88.851900000000001)",Landslide,Rockfall,Small,Mining digging,,0,0
7438,7/18/15,Ciudad Arce,1.1581,Above road,13.8464,-89.4502,"(13.846399999999999, -89.450199999999995)",Landslide,Landslide,Small,Rain,,0,0
7439,10/06/2015,Coatepeque,1.81216,Above road,14.7159,-91.8708,"(14.7159, -91.870800000000003)",Landslide,Landslide,Small,Rain,,0,0
7440,11/03/2015,Santa Tecla,4.67722,Unknown,13.7178,-89.2685,"(13.7178, -89.268500000000003)",Landslide,Mudslide,Medium,Rain,,0,0
7441,11/04/2015,Santa Tecla,9.87553,Retaining wall,13.7147,-89.3625,"(13.714700000000001, -89.362499999999997)",Landslide,Other,Small,Rain,,1,0
7442,10/19/15,Juayúa,0.49346,Unknown,13.8457,-89.7445,"(13.845700000000001, -89.744500000000002)",Landslide,Landslide,Medium,Downpour,,1,0
7443,06/09/2015,,1.90052,Above road,13.9616,-86.563,"(13.961600000000001, -86.563000000000002)",Landslide,Landslide,Medium,Unknown,,0,0
7444,10/29/15,San Juan,0.72957,Above road,9.9574,-84.0879,"(9.9573999999999998, -84.087900000000005)",Landslide,Landslide,Medium,Rain,,0,0
7445,9/17/15,Cruz Verde,2.478,Deforested slope,19.1331,-97.1317,"(19.133099999999999, -97.131699999999995)",Landslide,Landslide,Medium,Rain,,0,6
7446,9/28/15,El Lolo,1.85897,Urban area,14.1105,-87.2507,"(14.1105, -87.250699999999995)",Landslide,Landslide,Medium,Rain,,0,0
7447,9/28/15,Tegucigalpa,3.25281,Retaining wall,14.0651,-87.182,"(14.065099999999999, -87.182000000000002)",Landslide,Other,Small,Downpour,,0,0
7448,06/11/2015,Duyure,11.67237,Above road,13.5807,-86.9101,"(13.5807, -86.9101)",Landslide,Landslide,Medium,Rain,,0,0
7449,12/15/15,Corpus,0.36987,Mine construction,13.2861,-87.0329,"(13.286099999999999, -87.032899999999998)",Landslide,Rockfall,Small,Rain,,0,1
7450,09/07/2015,Nueva Providencia,0.18619,Unknown,9.2619,-79.8164,"(9.2619000000000007, -79.816400000000002)",Landslide,Landslide,Medium,Downpour,,0,0
7451,07/02/2015,María Chiquita,2.28589,Mine construction,9.4405,-79.7754,"(9.4405000000000001, -79.775400000000005)",Landslide,Other,Medium,Construction,,0,1
7452,11/16/15,Cativá,0.63948,Unknown,9.3626,-79.8221,"(9.3626000000000005, -79.822100000000006)",Landslide,Landslide,Medium,Rain,,0,0
7453,06/05/2015,Las Margaritas,0.48725,Above road,9.1805,-79.0896,"(9.1805000000000003, -79.089600000000004)",Landslide,Landslide,Medium,Downpour,,0,0
